link,date,title,text
https://www.boatos.org/saude/borracheiro-morreu-acidente-pneu-diagnosticado-covid-19-inflar-estatisticas-coronavirus.html,2020-03-29T17:45:48-03:00,"Borracheiro morreu em acidente com pneu, mas foi diagnosticado com Covid-19 para inflar estatísticas do coronavírus #boato"," O borracheiro Reginaldo Jacinto da Silva morreu em um acidente com pneu de caminhão. Porém, o governo de Pernambuco mandou colocar Covid-19 na certidão de óbito só para inflar as estatísticas com coronavírus."
https://www.boatos.org/saude/engenheiro-descobriu-hospitais-privados-cura-coronavirus.html,2020-06-16T14:48:15-03:00,Engenheiro descobriu que apenas hospitais privados descobriram a cura para o coronavírus #boato,“ENGENHEIRO FAZ DESCOBERTA IMPORTANTÍSSIMA E CHOCANTE: O NOVO CORONAVÍRUS TEM CURA PARA QUEM TEM SAÚDE PRIVADA MILHARES DE PESSOAS ESTÃO MORRENDO NO BRASIL VÍTIMAS DA POLITIZAÇÃO DA SAÚDE PÚBLICA. É O QUE APONTA ESTUDO FEITO POR MÉDICOS BRASILEIROS. A SAÚDE DO POVO A SERVIÇO DA POLÍTICA – DIAGNÓSTICO […]
https://www.boatos.org/saude/engenheiro-descobriu-hospitais-privados-cura-coronavirus.html,2020-06-16T14:48:15-03:00,Engenheiro descobriu que apenas hospitais privados descobriram a cura para o coronavírus #boato,"Por meio de muita leitura e vasculhando tudo que já foi publicado a respeito, inclusive áudios e vídeos por especialistas brasileiros e papers na língua inglesa, fez importantes descobertas: a investigação levou o inquieto estudioso entender o processo pelo qual o Coronavírus ataca o organismo humano, podendo em alguns casos levar a óbito. Para ele, porém, a descoberta mais importante – e que milhares de médicos pelo mundo estão percebendo – é que A covid-19 tem cura, desde que tratada logo nos primeiros sintomas, ou seja, precocemente. […] "
https://www.boatos.org/saude/engenheiro-descobriu-hospitais-privados-cura-coronavirus.html,2020-06-16T14:48:15-03:00,Engenheiro descobriu que apenas hospitais privados descobriram a cura para o coronavírus #boato,"Se ministrados adequadamente e no tempo certo, os remédios que são utilizados nos hospitais particulares evitam o agravamento de pessoas contaminadas pelo Covid-19, impedindo que a doença evolua para sua fase grave e letal (fase 3). O engenheiro dedicou longas horas de estudos, ouvindo especialistas de várias partes do mundo por meio de vídeos, publicações científicas, depoimentos de profissionais estrangeiros e brasileiros, principalmente os chamados médicos “de trincheira”, aqueles que aceitaram os riscos do front, e mantiveram contato permanente e direto com pacientes contaminados com o novo Coronavírus. […]”"
https://www.boatos.org/saude/engenheiro-descobriu-hospitais-privados-cura-coronavirus.html,2020-06-16T14:48:15-03:00,Engenheiro descobriu que apenas hospitais privados descobriram a cura para o coronavírus #boato,Engenheiro eletrônico estuda o novo coronavírus e descobre que a cura para a Covid-19 está disponível apenas em hospitais privados e tem a ver com cloroquina e estudo italiano.
https://www.boatos.org/saude/china-usar-vacina-oxford-em-vez-da-chinesa-toda-populacao.html,2020-10-15T18:12:00-03:00,China vai usar vacina de Oxford em vez da chinesa em toda população #boato,A China decidiu comprar a vacina de Oxford para distribuir à sua população em vez de usar a vacina produzida no país. A vacina chinesa vai para o Brasil. Isso é uma bomba e uma incoerência.
https://www.boatos.org/mundo/israelenses-tomaram-vacina-lotam-hospitais-efeitos-colaterais.html,2021-01-21T12:48:50-03:00,Israelenses que tomaram a vacina lotam hospitais por causa de efeitos colaterais #boato,“Os vacinados lotam os pronto-socorros de hospitais israelenses”.
https://www.boatos.org/mundo/israelenses-tomaram-vacina-lotam-hospitais-efeitos-colaterais.html,2021-01-21T12:48:50-03:00,Israelenses que tomaram a vacina lotam hospitais por causa de efeitos colaterais #boato,"“HOSPITAL LOTADO DE PACIENTES QUE TOMARAM A VACINA DO COVID 19 COM EFEITOS ADVERSOS GRAVES. O EXPOSITOR DO SISTEMA. Ou seja, as venenocinas estão infectando MAIS AINDA as pessoas, do que o próprio virus”."
https://www.boatos.org/mundo/israelenses-tomaram-vacina-lotam-hospitais-efeitos-colaterais.html,2021-01-21T12:48:50-03:00,Israelenses que tomaram a vacina lotam hospitais por causa de efeitos colaterais #boato," Em Israel, pessoas que tomaram vacina contra a Covid-19 lotam hospitais após apresentarem efeitos colaterais graves."
https://www.boatos.org/saude/astrazeneca-anuncia-vacina-contra-covid-19-falhou.html,2021-06-16T16:32:35-03:00,AstraZeneca anuncia que vacina contra Covid-19 falhou #boato,A AstraZeneca anunciou que a vacina contra Covid-19 desenvolvida em parceria com a Universidade de Oxford falhou nos testes de combate à doença.
https://www.boatos.org/mundo/policia-espanca-jovens-nao-usavam-mascaras-metro-paris.html,2020-11-12T12:58:40-03:00,Polícia espanca jovens que não usavam máscaras no metrô de Paris #boato,"“Olhem isto Meu Deus o que os policiais lá em Paris estão fazendo com a população que estão no metrô ,,sem o uso da máscara ,,isto e muito desumano ,,ir espancando as pessoas desta forma sem nem um diálogo falta de humanidade”."
https://www.boatos.org/mundo/policia-espanca-jovens-nao-usavam-mascaras-metro-paris.html,2020-11-12T12:58:40-03:00,Polícia espanca jovens que não usavam máscaras no metrô de Paris #boato,“Ontem teve uma pancadaria no metro de Paris. Os soldados portando cassetetes entraram nos vagões baixando o pau em quemm estava sem máscara e expulsando dos vagões”.
https://www.boatos.org/mundo/policia-espanca-jovens-nao-usavam-mascaras-metro-paris.html,2020-11-12T12:58:40-03:00,Polícia espanca jovens que não usavam máscaras no metrô de Paris #boato,"“Aí Brasil …vamos colocar ordem na casa …assim: o “Aconteceu em Paris. Jovens entraram no metro sem máscaras e começaram a cuspir na cara dos outros que iam no metro. A polícia foi avisada e foi lá dialogar, pacificamente, com eles, os cuspidores. Como se trata de uma Polícia de primeiro mundo, da velha e civilizada Europa, protetora dos direitos humanos, que nunca usa a violência para controlar distúrbios, rapidamente convenceu os cuspidores a interromper a inocente brincadeira. O comandante da operação repreendeu os meninos, dizendo: – Que coisa feia, meninos, cuspir na cara dos outros em época de pandemia…. Creio que os cuspidores foram convencidos”."
https://www.boatos.org/mundo/policia-espanca-jovens-nao-usavam-mascaras-metro-paris.html,2020-11-12T12:58:40-03:00,Polícia espanca jovens que não usavam máscaras no metrô de Paris #boato," Na França, policiais espancam jovens dentro do metrô de Paris após eles se recusarem a usar máscara."
https://www.boatos.org/saude/camera-tv-aratu-grava-audio-despedida-antes-morrer-covid-19.html,2021-03-19T16:16:23-03:00,Câmera da TV Aratu grava áudio de despedida antes de morrer por Covid-19 #boato,"Adeus turma. É com extremo pesar que venho me despedir de vocês. É a morte chega para todo mundo. Infelizmente, eu não vou escapar dessa não. É, se não se apeguem com Jesus porque dinheiro não vale nada. O “ginro”, o complexo tá aí aberto. Os turistas estão aí. Mas se você ficar com o pulmão comprometido em 50%, nem dormir você consegue mais. Eu já tenho 12 dias sem dormir, podia ter conseguido o tratamento melhor, mas Deus sabe de todas as coisas, agora é preparar para eternidade. "
https://www.boatos.org/saude/camera-tv-aratu-grava-audio-despedida-antes-morrer-covid-19.html,2021-03-19T16:16:23-03:00,Câmera da TV Aratu grava áudio de despedida antes de morrer por Covid-19 #boato,"Eu espero que Deus tenha misericórdia de mim e me receba no trono dele, perdoa meus pecados, eu, foi como eu falei, eu tava sendo tratado já tava até domingo passado no hospital Teresa de Lizieux. E outra coisa não é seus entes queridos para o hospital Teresa de Lizieux que eu vi lá muita gente sendo entubado e na calada da noite sendo desligada criminosamente."
https://www.boatos.org/saude/camera-tv-aratu-grava-audio-despedida-antes-morrer-covid-19.html,2021-03-19T16:16:23-03:00,Câmera da TV Aratu grava áudio de despedida antes de morrer por Covid-19 #boato,"Então meu amigo, não confie. Como em outros lugares também estão, matando nosso povo, estão matando nossa população eu não sei para que finalidade. Mas a regra do mundo é essa daí. Bill Gates, os Illluminatis antes eu não sei o que eles querem fazer eles querem acabar com a população e os pobres, os velhos, o terceiro mundo. Isso não vem ao caso, Pelo amor de Deus fecha esse Resort pra ninguém ser mais contaminado. Dinheiro não vale nada, o que vale é só hoje meus amigos foi ótimo conhecer vocês. Um forte abraço. "
https://www.boatos.org/saude/camera-tv-aratu-grava-audio-despedida-antes-morrer-covid-19.html,2021-03-19T16:16:23-03:00,Câmera da TV Aratu grava áudio de despedida antes de morrer por Covid-19 #boato,O câmera da TV Aratu gravou um áudio de despedida no WhatsApp antes de morrer por causa da Covid-19. Ele denunciou que estão desligando as máquinas para matar as pessoas nos hospitais.
https://www.boatos.org/saude/cha-folhas-boldo-cura-coronavirus.html,2020-04-07T14:07:06-03:00,Chá de folhas de boldo é a cura do coronavírus #boato,"“EU MATEI O CORONAVÍRUS, COM CHÁ DE BOLDO, POSTOU UM CIDADÃO, ESTOU PASSANDO PRA FRENTE, NÃO FAZ MAL”."
https://www.boatos.org/saude/cha-folhas-boldo-cura-coronavirus.html,2020-04-07T14:07:06-03:00,Chá de folhas de boldo é a cura do coronavírus #boato,“A cura do novo coronavirus é chá de folha de boldo é tiro e queda faça o teste e depois vejo se quiser ajuda né”.
https://www.boatos.org/saude/cha-folhas-boldo-cura-coronavirus.html,2020-04-07T14:07:06-03:00,Chá de folhas de boldo é a cura do coronavírus #boato,“Remédio natural contra coronavírus”.
https://www.boatos.org/saude/cha-folhas-boldo-cura-coronavirus.html,2020-04-07T14:07:06-03:00,Chá de folhas de boldo é a cura do coronavírus #boato,“Compartilhem quem aí no Brasil tem muito chá de boldo vale se prevenir. Aqui em Portugal não sei se acho boldo”.
https://www.boatos.org/saude/cha-folhas-boldo-cura-coronavirus.html,2020-04-07T14:07:06-03:00,Chá de folhas de boldo é a cura do coronavírus #boato,Chá de folha de boldo é a única coisa capaz de reduzir sintomas da Covid-19 e curou duas pessoas no Brasil. Ele mata o coronavírus.
https://www.boatos.org/tecnologia/vacinaja-vacinaja-sp-gov-br-um-site-fake-aplica-golpes.html,2021-01-19T17:07:47-03:00,Vacinaja (vacinaja.sp.gov.br) é um site fake que aplica golpes #boato,"Pessoal, sem entrar no mérito da vacinação, mas só passando p alertar a todos de q apareceram novos golpes HOJE sobre um pré-cadastro p ser vacinado. Falo de um site chamado “vacinaja.sp.gov.br” dizendo que faz o pré-cadastro para a vacinação em SP. É FAKE!!! Não é do governo do Estado (cujo endereço é www.saopaulo.sp.gov.br), fala em “vacivida”, que é uma clínica de vacinação e pede dados da pessoa. Este e outros novos golpes, depois de a primeira pessoa ter sido vacinada hoje. Atenção!"
https://www.boatos.org/tecnologia/vacinaja-vacinaja-sp-gov-br-um-site-fake-aplica-golpes.html,2021-01-19T17:07:47-03:00,Vacinaja (vacinaja.sp.gov.br) é um site fake que aplica golpes #boato,O Vacinaja (vacinaja.sp.gov.br) é um site fake. Ele foi criado por golpistas para roubar dados de internautas.
https://www.boatos.org/saude/vacina-sem-agulha-sendo-aplicada-mundo-todo.html,2021-01-20T19:47:44-03:00,"Vacina sem agulha está sendo aplicada no mundo todo, mostra vídeo #boato","“Aí tá a vacina da Pfizer feita pela China. As pessoas não tão se vacinando. É tudo mentira. Essa aí, por exemplo, não tinha agulha. Dá pra ver. Esse outro também não tem agulha, dá pra ver bem. Tudo uma farsa. Nego não sabe nem mentir, né? Essa aí, por exemplo, ele coloca a agulha, a agulha vai pra dentro da seringa. Dá uma olhada. Tá vendo? A agulha vai pra dentro da seringa, não vai pra dentro da pele. Esse outro aí dá pra ver bem que eles nem apertam, eu acho, a agulha vai pra dentro da seringa e ele coloca o dedo em cima da… tá vendo? Ele põe o dedo que não aperta nada. "
https://www.boatos.org/saude/vacina-sem-agulha-sendo-aplicada-mundo-todo.html,2021-01-20T19:47:44-03:00,"Vacina sem agulha está sendo aplicada no mundo todo, mostra vídeo #boato","Ah, lá. Essa aí, a Kamala. Dá uma olhadinha bem assim, é… a agulha vira, ela tira da… ela não mostra, né? Eles vão mostrar em câmera lenta aí. Dá uma olhada na parte ali, ó… Na cadeira, dá uma olhada na mão direita dela, quando ela tira a seringa e ela coloca na cadeira pra virar, porque ela não tá tomando nada. É tudo mentira. Todo esse pessoal, ó lá… Virou. Todo esse pessoal aí, o Obama, Clinton, esse pessoal que foi, que ia receber a vacina, tudo mentira. Tudo mentira! Ah, lá, sem agulha também. Essa outra aí que ela recebeu a vacina com dedo. Pessoal pensa que a gente é tudo besta. Ó lá o dedo, ó, como se tivesse vacinando. Todo mundo aplaudindo, ó lá o dedo dela. Ó, dá pra ver. "
https://www.boatos.org/saude/vacina-sem-agulha-sendo-aplicada-mundo-todo.html,2021-01-20T19:47:44-03:00,"Vacina sem agulha está sendo aplicada no mundo todo, mostra vídeo #boato","Tá vendo? Coloca o dedo em vez da vacina. São muito ruim mesmo de… O Fauci, por exemplo, que é o Mandetta aí do Brasil, ele tomou a vacina no lado esquerdo. Depois, ele disse na imprensa que ficou com dor no braço direito. Mentira tem perna curta. E aí, tem esse outro que recebeu a vacina em cima da camisa. E tem vários, né? Ninguém tá tomando nada. Os médicos daqui, eles se recusam a tomar. A Alemanha já fechou quase todos os lugares para receber vacina, porque ninguém aparece. Tudo porque ninguém é bobo, né?”."
https://www.boatos.org/saude/vacina-sem-agulha-sendo-aplicada-mundo-todo.html,2021-01-20T19:47:44-03:00,"Vacina sem agulha está sendo aplicada no mundo todo, mostra vídeo #boato",Vídeo mostra pessoas sendo vacinadas com uma vacina sem agulha e denuncia grande farsa da vacinação contra a Covid-19.
https://www.boatos.org/brasil/carta-aberta-empresarios-ribeirao-preto-sp-descumprimento-decreto.html,2021-03-10T16:42:46-03:00,Carta aberta dos empresários de Ribeirão Preto (SP) fala em descumprimento de decreto #boato,"CARTA ABERTA DOS EMPRESÁRIOS DO MUNICÍPIO DE RIBEIRÃO PRETO Ao Sr. governador João Dória, prefeito Municipal ANTÔNIO DUARTE NOGUEIRA JÚNIOR , Vereadores, Comitê de Contingência ao Coronavírus e ao povo Ribeirãopretano. Informarmos que a partir do dia 17 de março de 2021, não aceitaremos e muito menos seguiremos qualquer decreto que impeça qualquer pessoa no Município de Ribeirão Preto de exercer seu Direito Constitucional da Livre Iniciativa (Art. 1o, IV, CF e Art. 170, CF). "
https://www.boatos.org/brasil/carta-aberta-empresarios-ribeirao-preto-sp-descumprimento-decreto.html,2021-03-10T16:42:46-03:00,Carta aberta dos empresários de Ribeirão Preto (SP) fala em descumprimento de decreto #boato,"Qualquer novo decreto que impeça o trabalho irá comprometer outro Direito Constitucional, o da Dignidade da Pessoa Humana (Art. 1o, III, CF) seja para Empresários, Colaboradores, Funcionários Públicos, Aposentados e outros, pois, além de inviabilizar a continuidade de atividades, demissão em massa, quem tem seus proventos sofrerá com enorme redução em virtude da inflação no preço dos produtos. Pedimos que o Sr. Prefeito, Vereadores e Comitê de Contingência que esqueçam a política e adotem o tratamento precoce, transparência da vacinação e verbas, façam investimentos na área da saúde, aumento de leitos, insumos, estoque de medicamentos, EPIs, dentre outros que garantam atendimento médico a todos, bem como a fiscalização contínua de festas clandestinas, churrascos e aglomerações. Reiteramos que Distanciamento Social não é sinônimo de Proibição do Trabalho e Fechamento de Atividades, tendo em vista que 90% do comércio e serviços do Município não possuem aglomerações, devido a crise financeira. "
https://www.boatos.org/brasil/carta-aberta-empresarios-ribeirao-preto-sp-descumprimento-decreto.html,2021-03-10T16:42:46-03:00,Carta aberta dos empresários de Ribeirão Preto (SP) fala em descumprimento de decreto #boato,"Dentro das lojas do centro, shoppings ou bairros, são raras as que possuem vários compradores simultâneos e as que possuem, devem controlar os acessos. Por fim, reiteramos ao Sr. Prefeito que não iremos seguir qualquer decreto que impeça o trabalho a partir do dia 17 do mês de março de 2021 e pede que não sejam editados decretos neste sentido, pois a abertura não será uma opção do Sr. Prefeito, mas do povo Ribeirãopretano contra os decretos e a fiscalização, ante a situação, iremos praticar a legítima defesa (Art. 25 do Código Penal), pois estaremos defendendo nossas famílias, nossos amigos, nossos colaboradores, todo cidadão Ribeirãopretano e nosso patrimônio. "
https://www.boatos.org/brasil/carta-aberta-empresarios-ribeirao-preto-sp-descumprimento-decreto.html,2021-03-10T16:42:46-03:00,Carta aberta dos empresários de Ribeirão Preto (SP) fala em descumprimento de decreto #boato,"Pedimos diálogo, honestidade, bom senso e que afastem-se do espectro político, permitindo o povo trabalhar, para que evitemos enfrentamentos desnecessários que possam causar danos, quaisquer que sejam entre quem precisa trabalhar e agente da administração pública, seja na legislação, ou fiscalização. Queremos a paz, saúde e acima de tudo, que todos sejam livres. Atenciosamente, Empresários de RIBEIRÃO PRETO . Divulga nos seus contatos, vamos fazer rodar o Brasil, pode ser o começo de um grande levante, temos que ter a dignidade de levar nosso sustento para nossa família e isso só se faz com trabalho"
https://www.boatos.org/brasil/carta-aberta-empresarios-ribeirao-preto-sp-descumprimento-decreto.html,2021-03-10T16:42:46-03:00,Carta aberta dos empresários de Ribeirão Preto (SP) fala em descumprimento de decreto #boato," Em carta aberta, empresários de Ribeirão Preto (SP) apontaram que a partir do dia 17 de março não irão cumprir decretos que determinem fechamento do comércio e pedem tratamento precoce."
https://www.boatos.org/tecnologia/cacau-show-dando-ovos-pascoa-quem-ficar-casa-compartilhar-link-whatsapp.html,2020-04-04T14:26:51-03:00,Cacau Show está dando ovos de Páscoa para quem ficar em casa e compartilhar link no WhatsApp #boato,"Obaa, a Cacau Show vai salvar nossa Páscoa!! Eles tão dando e entregando mais de 5000 ovos de páscoa. Corre e garante o seu [site]"
https://www.boatos.org/tecnologia/cacau-show-dando-ovos-pascoa-quem-ficar-casa-compartilhar-link-whatsapp.html,2020-04-04T14:26:51-03:00,Cacau Show está dando ovos de Páscoa para quem ficar em casa e compartilhar link no WhatsApp #boato,ESTAMOS DOANDO E ENTREGANDO 5000 OVOS DE PÁSCOA INTEIRAMENTE GRÁTIS. #FICAEMCASA RESPONDA AS PERGUNTAS ABAIXO: 1 – QUAL TIPO DE CHOCOLATE PREFERE? AO LEITE CACAU 70% 2 – COMPROU EM NOSSAS LOJAS NOS ÚLTIMOS 3 MESES? SIM NÃO 3 – JÁ FICOU INSATISFEITO COM ALGUM PRODUTO CACAU SHOW? SIM NÃO
https://www.boatos.org/tecnologia/cacau-show-dando-ovos-pascoa-quem-ficar-casa-compartilhar-link-whatsapp.html,2020-04-04T14:26:51-03:00,Cacau Show está dando ovos de Páscoa para quem ficar em casa e compartilhar link no WhatsApp #boato,"VOCÊ ACABA DE GANHAR UM OVO DE PÁSCOA CACAU SHOW GRÁTIS. COMO PROCEDER: 1. COMPARTILHE A PROMOÇÃO COM 15 CONTATOS OU GRUPOS NO SEU WHATSAPP 2. APÓS COMPARTILHAR, CLIQUE EM ESCOLHER SABOR E SIGA AS INSTRUÇÕES 3. VOCÊ RECEBERÁ SEU OVO DE PÁSCOA EM ATÉ 3 DIAS ÚTEIS WHATSAPP ESCOLHER SABOR"
https://www.boatos.org/tecnologia/cacau-show-dando-ovos-pascoa-quem-ficar-casa-compartilhar-link-whatsapp.html,2020-04-04T14:26:51-03:00,Cacau Show está dando ovos de Páscoa para quem ficar em casa e compartilhar link no WhatsApp #boato," A Cacau Show está dando 5.000 ovos de Páscoa para quem ficar em casa, entrar em um site e compartilhar um link com amigos no WhatsApp."
https://www.boatos.org/entretenimento/cesar-tralli-flagrado-sem-mascara-andando-patins-pandemia.html,2020-09-27T19:16:34-03:00,Cesar Tralli é flagrado sem máscara andando de patins durante a pandemia #boato," César Tralli, jornalista da globolixo vive vociferando para o povo usar máscara, olha o naipe dele! PQP. Como tem LIXO. Ui "
https://www.boatos.org/entretenimento/cesar-tralli-flagrado-sem-mascara-andando-patins-pandemia.html,2020-09-27T19:16:34-03:00,Cesar Tralli é flagrado sem máscara andando de patins durante a pandemia #boato,César Tralli da Globolixo sem Máscara em plena pandemaia?? Então aquilo tudo na tv é mera encenação?? A Máscara caiu? Nunca foi pela saúde e jamais será.
https://www.boatos.org/entretenimento/cesar-tralli-flagrado-sem-mascara-andando-patins-pandemia.html,2020-09-27T19:16:34-03:00,Cesar Tralli é flagrado sem máscara andando de patins durante a pandemia #boato,O jornalista da Globo César Tralli foi flagrado sem máscara e andando de patins durante a pandemia da Covid-19.
https://www.boatos.org/saude/enfermeira-monica-calazans-ja-havia-sido-vacinada-covid-19.html,2021-01-18T16:04:58-03:00,Enfermeira Mônica Calazans já havia sido vacinada contra a Covid-19 #boato,"A internet rapidinho descobre as fralcatruas dos governos. Olha ai mais uma farsa do governo Doria. A enfermeira “vacinada” hoje no Show do Doria já era cobaia da vacina chinesa. Alguém do marketing esqueceu de apagar os rastros da notícia sobre isso, em 08 de janeiro. É certo que a enfermeira recebeu hoje uma dose de qualquer outra coisa. Foi apenas uma performance artística, senhoras e senhores. "
https://www.boatos.org/saude/enfermeira-monica-calazans-ja-havia-sido-vacinada-covid-19.html,2021-01-18T16:04:58-03:00,Enfermeira Mônica Calazans já havia sido vacinada contra a Covid-19 #boato,"Essa enfermeira que fez todo um teatro hoje, na verdade já havia sido vacinada antes. ! 2 doses na fase de “testes”!! Esse calça atolada só vive de mentiras!! "
https://www.boatos.org/saude/enfermeira-monica-calazans-ja-havia-sido-vacinada-covid-19.html,2021-01-18T16:04:58-03:00,Enfermeira Mônica Calazans já havia sido vacinada contra a Covid-19 #boato,"A enfermeira “vacinada” hoje no Show do Doria já era cobaia da vacina chinesa. Alguém do marketing esqueceu de apagar os rastros da notícia sobre isso, em 08 de janeiro. É certo que a enfermeira recebeu hoje uma dose de qualquer outra coisa. Foi apenas uma performance artística, senhoras e senhores."
https://www.boatos.org/saude/enfermeira-monica-calazans-ja-havia-sido-vacinada-covid-19.html,2021-01-18T16:04:58-03:00,Enfermeira Mônica Calazans já havia sido vacinada contra a Covid-19 #boato," A aplicação da vacina Coronavac na enfermeira Mônica Calazans foi uma farsa. Na realidade, ela já havia sido vacinada duas vezes contra a Covid-19."
https://www.boatos.org/politica/joao-doria-participa-festa-aracatuba-durante-quarentena-coronavirus.html,2020-04-20T03:44:00-03:00,João Doria participa de festa em Araçatuba (SP) durante quarentena do coronavírus #boato,"DÓRIA COM A NAMORADA PRISCILA NO RANCHO ACAPULCO EM ARAÇATUBA EM FESTA LOTADA DE PESSOAS EM 18/04/20. BOLSONARO E A POPULAÇÃO, NÃO PODEM SAIR DE CASA!"
https://www.boatos.org/politica/joao-doria-participa-festa-aracatuba-durante-quarentena-coronavirus.html,2020-04-20T03:44:00-03:00,João Doria participa de festa em Araçatuba (SP) durante quarentena do coronavírus #boato,"Pois é , Sr Governador Dória , TENTA EXPLICAR curtindo Festa Fechada em Fazenda de Araçatuba com heliponto/campo pra aeronaves , exclusivamente para receber os convidados exclusivos ! Além de todos sem máscara, tem outro lance, da “amiga da amiga(Priscila),rs…” “Missão China”"
https://www.boatos.org/politica/joao-doria-participa-festa-aracatuba-durante-quarentena-coronavirus.html,2020-04-20T03:44:00-03:00,João Doria participa de festa em Araçatuba (SP) durante quarentena do coronavírus #boato,"Doria está numa festa em Araçatuba interior de São Paulo. A população de Araçatuba se aglomerou e foram todos para o Rancho onde ele está. Toda a população querendo linchar ele. Está cercado de polícia. Doria está em Araçatuba hoje ( sem máscara) em um rancho da nova namorada Priscila, dona da empresa do tanquinho Colormaq "
https://www.boatos.org/politica/joao-doria-participa-festa-aracatuba-durante-quarentena-coronavirus.html,2020-04-20T03:44:00-03:00,João Doria participa de festa em Araçatuba (SP) durante quarentena do coronavírus #boato,"Na maior festa, confraternizando. Que beleza não é? Doria está em Araçatuba hoje ( sem máscara) em um rancho da nova namorada Priscila, dona da empresa do tanquinho Colormaq Na maior festa, confraternizando. Que beleza não é?"
https://www.boatos.org/politica/joao-doria-participa-festa-aracatuba-durante-quarentena-coronavirus.html,2020-04-20T03:44:00-03:00,João Doria participa de festa em Araçatuba (SP) durante quarentena do coronavírus #boato,O governador de São Paulo João Doria foi flagrado participando de uma festa na cidade de Araçatuba (SP) durante a quarentena do novo coronavírus. Ele foi com a nova namorada Priscila da Colormaq.
https://www.boatos.org/politica/vacina-brasileira-covid-19-mantida-segredo-bolsonaro-pazuello-fiocruz.html,2021-03-21T14:24:01-03:00,"Vacina brasileira contra Covid-19 foi mantida em segredo por Bolsonaro, Pazuello e Fiocruz #boato","BOLSONARO É O CARA! Na CNN agora, no pronunciamento da FIOCRUZ, foi revelado por Pazuelo que, em julho de 2020, foi assinado e injetado bilhões na fundação para a produção da vacina brasileira contra a “peste chinesa”! Brasil terá sua própria vacina, foi revelado agora pela FIOCRUZ, o presidente estava calado para que não houvesse interferência dos esquerdopatas. Única vacina brasileira realmente aprovada pela ANVISA… Serão entregues 6 milhões de doses por semana. Parabéns Bolsonaro e Pazuelo."
https://www.boatos.org/politica/vacina-brasileira-covid-19-mantida-segredo-bolsonaro-pazuello-fiocruz.html,2021-03-21T14:24:01-03:00,"Vacina brasileira contra Covid-19 foi mantida em segredo por Bolsonaro, Pazuello e Fiocruz #boato","Golpe de Mestre ! 500 mil mais 6 milhões por semana com um maquinaria e cinco cientistas todos vindos de Israel, 40 estagiários que ficaram 90 dias em Israel e mais 300 funcionários recrutados nas universidades . GOLPE DE MESTRE FOI MANTER TUDO EM SIGILO, COM A FIOCRUZ PRODUZINDO A IFA E A VACINA. .Agora é tarde os petistas, esquerdistas e centro-esquerdistas só agora estão sabendo inclusive do Maior Parque Industrial da América Latina que tem 11 fábricas de vacinas diferentes onde só entra quem estiver autorizado pelo General Hamilton Mourão. .Fotos nem pensar. .Vai assombrar o Mundo PIVFI-Parque Industrial de Vacinas. .Com supervisão dos cientistas de Israel."
https://www.boatos.org/politica/vacina-brasileira-covid-19-mantida-segredo-bolsonaro-pazuello-fiocruz.html,2021-03-21T14:24:01-03:00,"Vacina brasileira contra Covid-19 foi mantida em segredo por Bolsonaro, Pazuello e Fiocruz #boato"," Secretamente, para que não houvesse interferência dos “esquerdopatas”, Bolsonaro, Pazuello e a Fiocruz desenvolveram a primeira vacina brasileira contra a Covid-19 e só revelaram agora."
https://www.boatos.org/saude/todos-animais-vacina-mrna-morreram-reinfeccao.html,2021-02-13T13:15:41-03:00,Todos animais que receberam vacina mRNA em estudo morreram após reinfecção #boato,"Em Estudos Com Animais Injetados Com Vacinas MRNA, Todos Os Animais Morreram Após A Reinfecção. Na entrevista a seguir, a Dra. Lee Merritt explica que a tecnologia de mRNA não é uma vacina, confirmando o que o Dr. David Martin também declarou recentemente. Em estudos com animais, depois que injeções de mRNA foram administradas em gatos, quando o vírus voltou ao corpo, chegou como um cavalo de Tróia, sem ser detectado pelo próprio sistema imunológico dos gatos. O vírus se multiplicou sem contestação e todos os animais envolvidos no experimento morreram por várias causas."
https://www.boatos.org/saude/todos-animais-vacina-mrna-morreram-reinfeccao.html,2021-02-13T13:15:41-03:00,Todos animais que receberam vacina mRNA em estudo morreram após reinfecção #boato,Vacina mRNA armazenada a -80 °C não é vacina e porque todos os animais que receberam em estudo morreram após reinfecção.
https://www.boatos.org/tecnologia/nasa-vai-medir-temperatura-populacao-mundial-hoje-mapear-covid-19.html,2021-06-30T13:35:47-03:00,Nasa vai medir temperatura de população mundial hoje para mapear a Covid-19 #boato,"ATENÇÃO Essa noite entre 23:00h e 03:30h, um satélite da NASA via infravermelho vai medir a temperatura de toda população mundial, para mapear o COVID-19, É MUITO IMPORTANTE que você esteja nú ao lado de fora de sua casa com sua carteira de vacina na mão … COLABORE"
https://www.boatos.org/tecnologia/nasa-vai-medir-temperatura-populacao-mundial-hoje-mapear-covid-19.html,2021-06-30T13:35:47-03:00,Nasa vai medir temperatura de população mundial hoje para mapear a Covid-19 #boato," A Nasa vai medir a temperatura da população mundial hoje, entre 23h e 0h, para mapear a Covid-19. Por isso, as pessoas devem ficar nuas com a carteira de vacinação na mão."
